"employerId","jobId","hourlyRate","educationRequirement","location2","location3"
"1300","821","12.43125834","Bachelors","4814.44799233657","4801.616285011303"
"1301","822","10","Bachelors","2218.144389326005","6763.900855198909"
"1301","823","20.4888537","Bachelors","2218.144389326005","6763.900855198909"
"1302","824","54.86564716","Bachelors","1533.6582687490154","5686.896700834855"
"1302","825","11.40993669","HighSchoolOrCollege","1533.6582687490154","5686.896700834855"
"1302","826","10","HighSchoolOrCollege","1533.6582687490154","5686.896700834855"
"1302","827","10","HighSchoolOrCollege","1533.6582687490154","5686.896700834855"
"1302","828","12.75412807","Bachelors","1533.6582687490154","5686.896700834855"
"1302","829","13.1807366","Bachelors","1533.6582687490154","5686.896700834855"
"1302","830","10","HighSchoolOrCollege","1533.6582687490154","5686.896700834855"
"1303","831","23.32332507","Graduate","4892.6356517879285","3790.962126114104"
"1303","832","33.89900299","HighSchoolOrCollege","4892.6356517879285","3790.962126114104"
"1303","833","17.61719853","Low","4892.6356517879285","3790.962126114104"
"1303","834","10","HighSchoolOrCollege","4892.6356517879285","3790.962126114104"
"1303","835","10","HighSchoolOrCollege","4892.6356517879285","3790.962126114104"
"1304","836","56.99344599","Graduate","1740.4245822153653","5407.883074335268"
"1304","837","18.65794299","HighSchoolOrCollege","1740.4245822153653","5407.883074335268"
"1304","838","10","Low","1740.4245822153653","5407.883074335268"
"1304","839","56.23435651","Bachelors","1740.4245822153653","5407.883074335268"
"1304","840","19.15830219","HighSchoolOrCollege","1740.4245822153653","5407.883074335268"
"1304","841","12.68208082","HighSchoolOrCollege","1740.4245822153653","5407.883074335268"
"1305","842","14.25700893","Bachelors","4649.851741266105","5954.826833733975"
"1305","843","16.6952938","Graduate","4649.851741266105","5954.826833733975"
"1305","844","13.06466085","HighSchoolOrCollege","4649.851741266105","5954.826833733975"
"1305","845","12.8650267","HighSchoolOrCollege","4649.851741266105","5954.826833733975"
"1305","846","10","HighSchoolOrCollege","4649.851741266105","5954.826833733975"
"1305","847","10","Low","4649.851741266105","5954.826833733975"
"1306","848","19.76865825","HighSchoolOrCollege","4422.296192635213","6017.381045442618"
"1306","849","26.05104289","Graduate","4422.296192635213","6017.381045442618"
"1306","850","10.16600469","Low","4422.296192635213","6017.381045442618"
"1306","851","16.48647085","Bachelors","4422.296192635213","6017.381045442618"
"1306","852","24.70753734","Graduate","4422.296192635213","6017.381045442618"
"1306","853","45.616672","Bachelors","4422.296192635213","6017.381045442618"
"1306","854","10","HighSchoolOrCollege","4422.296192635213","6017.381045442618"
"1306","855","14.95854243","HighSchoolOrCollege","4422.296192635213","6017.381045442618"
"1306","856","10","HighSchoolOrCollege","4422.296192635213","6017.381045442618"
"1307","857","16.01526029","HighSchoolOrCollege","4354.773466730293","3749.718385741581"
"1307","858","21.94686942","Graduate","4354.773466730293","3749.718385741581"
"1307","859","17.31030905","HighSchoolOrCollege","4354.773466730293","3749.718385741581"
"1307","860","10","Bachelors","4354.773466730293","3749.718385741581"
"1307","861","31.99403874","Bachelors","4354.773466730293","3749.718385741581"
"1307","862","18.76005993","HighSchoolOrCollege","4354.773466730293","3749.718385741581"
"1308","863","27.29293245","Bachelors","4485.982823418201","6036.726442233701"
"1308","864","24.03662502","HighSchoolOrCollege","4485.982823418201","6036.726442233701"
"1309","865","24.40589344","Bachelors","2017.7730975216768","6383.8148275615595"
"1309","866","10","HighSchoolOrCollege","2017.7730975216768","6383.8148275615595"
"1309","867","12.08588572","Bachelors","2017.7730975216768","6383.8148275615595"
"1309","868","10","HighSchoolOrCollege","2017.7730975216768","6383.8148275615595"
"1309","869","10.27760437","HighSchoolOrCollege","2017.7730975216768","6383.8148275615595"
"1309","870","10","HighSchoolOrCollege","2017.7730975216768","6383.8148275615595"
"1309","871","10","HighSchoolOrCollege","2017.7730975216768","6383.8148275615595"
"1310","872","10","HighSchoolOrCollege","2004.3337327699455","6029.835547456925"
"1310","873","13.87981724","HighSchoolOrCollege","2004.3337327699455","6029.835547456925"
"1310","874","10","Bachelors","2004.3337327699455","6029.835547456925"
"1310","875","10","HighSchoolOrCollege","2004.3337327699455","6029.835547456925"
"1310","876","16.88121097","HighSchoolOrCollege","2004.3337327699455","6029.835547456925"
"1310","877","10.47103836","Bachelors","2004.3337327699455","6029.835547456925"
"1311","878","13.21577489","Low","3335.53838204775","6025.860203271363"
"1311","879","10","HighSchoolOrCollege","3335.53838204775","6025.860203271363"
"1311","880","10","HighSchoolOrCollege","3335.53838204775","6025.860203271363"
"1311","881","25.88897917","HighSchoolOrCollege","3335.53838204775","6025.860203271363"
"1311","882","10.91874656","HighSchoolOrCollege","3335.53838204775","6025.860203271363"
"1311","883","19.38575948","HighSchoolOrCollege","3335.53838204775","6025.860203271363"
"1312","884","10","HighSchoolOrCollege","4794.683969602926","5085.574640487972"
"1312","885","40.41358804","Bachelors","4794.683969602926","5085.574640487972"
"1313","886","14.5232238","HighSchoolOrCollege","4789.331699464285","5225.990451518039"
"1313","887","16.53322433","HighSchoolOrCollege","4789.331699464285","5225.990451518039"
"1313","888","46.87618223","Graduate","4789.331699464285","5225.990451518039"
"1313","889","10.41144239","HighSchoolOrCollege","4789.331699464285","5225.990451518039"
"1314","890","12.49446025","Bachelors","1699.1440788588488","5365.173730073946"
"1314","891","18.45196813","Bachelors","1699.1440788588488","5365.173730073946"
"1314","892","10","Low","1699.1440788588488","5365.173730073946"
"1314","893","10","HighSchoolOrCollege","1699.1440788588488","5365.173730073946"
"1315","894","10.35668513","HighSchoolOrCollege","3790.9867408168307","5348.064077146062"
"1315","895","22.80892606","Bachelors","3790.9867408168307","5348.064077146062"
"1315","896","10.50892786","HighSchoolOrCollege","3790.9867408168307","5348.064077146062"
"1315","897","13.00755388","HighSchoolOrCollege","3790.9867408168307","5348.064077146062"
"1315","898","10.4720369","Low","3790.9867408168307","5348.064077146062"
"1315","899","10","HighSchoolOrCollege","3790.9867408168307","5348.064077146062"
"1315","900","10","HighSchoolOrCollege","3790.9867408168307","5348.064077146062"
"1315","901","20.23746323","Bachelors","3790.9867408168307","5348.064077146062"
"1315","902","22.92390978","Bachelors","3790.9867408168307","5348.064077146062"
"1316","903","22.04644555","Bachelors","5513.7528813037525","4546.320032225456"
"1316","904","13.00760707","Bachelors","5513.7528813037525","4546.320032225456"
"1316","905","13.94454953","HighSchoolOrCollege","5513.7528813037525","4546.320032225456"
"1316","906","10","HighSchoolOrCollege","5513.7528813037525","4546.320032225456"
"1316","907","29.42995581","Graduate","5513.7528813037525","4546.320032225456"
"1317","908","15.67325459","Low","2449.5199728361563","6641.191811600034"
"1317","909","12.09067084","HighSchoolOrCollege","2449.5199728361563","6641.191811600034"
"1317","910","22.18867984","Bachelors","2449.5199728361563","6641.191811600034"
"1317","911","10","HighSchoolOrCollege","2449.5199728361563","6641.191811600034"
"1317","912","10.84945038","HighSchoolOrCollege","2449.5199728361563","6641.191811600034"
"1317","913","10","HighSchoolOrCollege","2449.5199728361563","6641.191811600034"
"1318","914","26.01331162","HighSchoolOrCollege","4540.7104269043175","4389.093106712981"
"1318","915","10","HighSchoolOrCollege","4540.7104269043175","4389.093106712981"
"1318","916","11.1672872","Bachelors","4540.7104269043175","4389.093106712981"
"1318","917","10","Low","4540.7104269043175","4389.093106712981"
"1318","918","13.05140258","Bachelors","4540.7104269043175","4389.093106712981"
"1318","919","10","Bachelors","4540.7104269043175","4389.093106712981"
"1319","920","18.65503025","Bachelors","1699.1440788588488","5407.883074335268"
"1319","921","21.28169642","Graduate","1699.1440788588488","5407.883074335268"
"1319","922","19.51205508","Bachelors","1699.1440788588488","5407.883074335268"
"1320","923","10","Low","4225.324672181114","5942.41531956319"
"1320","924","19.59861796","HighSchoolOrCollege","4225.324672181114","5942.41531956319"
"1320","925","27.68109161","HighSchoolOrCollege","4225.324672181114","5942.41531956319"
"1321","926","12.50750667","HighSchoolOrCollege","2449.5199728361563","6597.734086456471"
"1321","927","10","HighSchoolOrCollege","2449.5199728361563","6597.734086456471"
"1321","928","11.92598389","HighSchoolOrCollege","2449.5199728361563","6597.734086456471"
"1321","929","45.17642078","HighSchoolOrCollege","2449.5199728361563","6597.734086456471"
"1322","930","10","HighSchoolOrCollege","3559.7937598242215","4864.893776885248"
"1322","931","21.57761764","HighSchoolOrCollege","3559.7937598242215","4864.893776885248"
"1323","932","83.93446272","Graduate","1986.5267398770989","6383.8148275615595"
"1323","933","14.07752946","HighSchoolOrCollege","1986.5267398770989","6383.8148275615595"
"1323","934","20.046287","HighSchoolOrCollege","1986.5267398770989","6383.8148275615595"
"1323","935","22.49121518","HighSchoolOrCollege","1986.5267398770989","6383.8148275615595"
"1323","936","19.90696885","Graduate","1986.5267398770989","6383.8148275615595"
"1323","937","23.52102484","HighSchoolOrCollege","1986.5267398770989","6383.8148275615595"
"1324","938","40.42593089","Graduate","4540.773991458897","4193.343371642296"
"1324","939","10","Low","4540.773991458897","4193.343371642296"
"1324","940","43.38011083","Bachelors","4540.773991458897","4193.343371642296"
"1324","941","10","Low","4540.773991458897","4193.343371642296"
"1324","942","10","Low","4540.773991458897","4193.343371642296"
"1325","943","15.31757936","HighSchoolOrCollege","1500.8180920303457","6199.396253692319"
"1325","944","43.70137786","Graduate","1500.8180920303457","6199.396253692319"
"1325","945","24.11116729","HighSchoolOrCollege","1500.8180920303457","6199.396253692319"
"1326","946","27.35769802","Bachelors","1680.0828571037823","6206.353933788713"
"1326","947","10","HighSchoolOrCollege","1680.0828571037823","6206.353933788713"
"1326","948","30.91536255","Bachelors","1680.0828571037823","6206.353933788713"
"1326","949","10","HighSchoolOrCollege","1680.0828571037823","6206.353933788713"
"1326","950","19.28670629","HighSchoolOrCollege","1680.0828571037823","6206.353933788713"
"1326","951","17.4676004","Bachelors","1680.0828571037823","6206.353933788713"
"1326","952","28.54575938","Graduate","1680.0828571037823","6206.353933788713"
"1327","953","10","HighSchoolOrCollege","4394.136090503389","6017.381045442618"
"1327","954","12.75542565","HighSchoolOrCollege","4394.136090503389","6017.381045442618"
"1327","955","13.55256264","HighSchoolOrCollege","4394.136090503389","6017.381045442618"
"1328","956","10","HighSchoolOrCollege","2021.3519915239276","6050.665941497604"
"1328","957","11.97183016","Graduate","2021.3519915239276","6050.665941497604"
"1328","958","20.41393348","HighSchoolOrCollege","2021.3519915239276","6050.665941497604"
"1329","959","10","HighSchoolOrCollege","1916.0965900348083","6007.34610112186"
"1329","960","72.8935323","Graduate","1916.0965900348083","6007.34610112186"
"1329","961","10","HighSchoolOrCollege","1916.0965900348083","6007.34610112186"
"1329","962","14.18868647","HighSchoolOrCollege","1916.0965900348083","6007.34610112186"
"1330","963","22.37551","Graduate","4721.122755381514","3783.020262283885"
"1330","964","26.47112466","HighSchoolOrCollege","4721.122755381514","3783.020262283885"
"1330","965","15.31652523","Bachelors","4721.122755381514","3783.020262283885"
"1330","966","12.9367591","HighSchoolOrCollege","4721.122755381514","3783.020262283885"
"1330","967","11.45970987","HighSchoolOrCollege","4721.122755381514","3783.020262283885"
"1330","968","15.6459599","Bachelors","4721.122755381514","3783.020262283885"
"1330","969","23.244835","HighSchoolOrCollege","4721.122755381514","3783.020262283885"
"1330","970","10","Low","4721.122755381514","3783.020262283885"
"1331","971","25.76592627","Graduate","4936.593993072478","4083.3015893368247"
"1331","972","20.87630283","HighSchoolOrCollege","4936.593993072478","4083.3015893368247"
"1331","973","10.6517557","Bachelors","4936.593993072478","4083.3015893368247"
"1332","974","10","HighSchoolOrCollege","4316.181926433834","5947.491401868583"
"1332","975","11.94341259","HighSchoolOrCollege","4316.181926433834","5947.491401868583"
"1332","976","32.71352901","Bachelors","4316.181926433834","5947.491401868583"
"1333","977","15.71178212","HighSchoolOrCollege","3129.822756552082","5380.458797272058"
"1333","978","10","HighSchoolOrCollege","3129.822756552082","5380.458797272058"
"1333","979","10","Graduate","3129.822756552082","5380.458797272058"
"1334","980","26.71134374","Bachelors","2073.711728743455","6302.617103468241"
"1334","981","25.76318569","Graduate","2073.711728743455","6302.617103468241"
"1334","982","29.59271397","Graduate","2073.711728743455","6302.617103468241"
"1334","983","10","Bachelors","2073.711728743455","6302.617103468241"
"1335","984","15.92434016","HighSchoolOrCollege","4606.525832376034","3708.0722709059037"
"1335","985","10","HighSchoolOrCollege","4606.525832376034","3708.0722709059037"
"1335","986","13.11690693","Bachelors","4606.525832376034","3708.0722709059037"
"1336","987","21.20790321","Graduate","4319.8941619107645","5578.005756514865"
"1336","988","12.02696114","Bachelors","4319.8941619107645","5578.005756514865"
"1336","989","10.03641683","HighSchoolOrCollege","4319.8941619107645","5578.005756514865"
"1336","990","10","HighSchoolOrCollege","4319.8941619107645","5578.005756514865"
"1337","991","10","HighSchoolOrCollege","2577.9981402023677","5985.7340875007185"
"1337","992","10","HighSchoolOrCollege","2577.9981402023677","5985.7340875007185"
"1337","993","10","HighSchoolOrCollege","2577.9981402023677","5985.7340875007185"
"1337","994","20.38467422","HighSchoolOrCollege","2577.9981402023677","5985.7340875007185"
"1337","995","11.57143641","Bachelors","2577.9981402023677","5985.7340875007185"
"1337","996","21.48015018","HighSchoolOrCollege","2577.9981402023677","5985.7340875007185"
"1337","997","10","HighSchoolOrCollege","2577.9981402023677","5985.7340875007185"
"1337","998","55.33093703","Graduate","2577.9981402023677","5985.7340875007185"
"1338","999","10.02363356","HighSchoolOrCollege","4979.217204510512","4802.886440892045"
"1338","1000","10","HighSchoolOrCollege","4979.217204510512","4802.886440892045"
"1339","1001","11.7592208","HighSchoolOrCollege","1808.4364904743552","5515.033051466755"
"1339","1002","29.20976431","Graduate","1808.4364904743552","5515.033051466755"
"1339","1003","30.57352117","Bachelors","1808.4364904743552","5515.033051466755"
"1339","1004","10","HighSchoolOrCollege","1808.4364904743552","5515.033051466755"
"1339","1005","17.26811112","HighSchoolOrCollege","1808.4364904743552","5515.033051466755"
"1340","1006","10","HighSchoolOrCollege","4432.701307264482","5454.847863423291"
"1340","1007","49.01816424","Bachelors","4432.701307264482","5454.847863423291"
"1340","1008","11.48652835","Low","4432.701307264482","5454.847863423291"
"1340","1009","10","HighSchoolOrCollege","4432.701307264482","5454.847863423291"
"1340","1010","13.83106627","Low","4432.701307264482","5454.847863423291"
"1341","1011","20.28273027","Bachelors","4032.8232638528725","5866.179874318859"
"1341","1012","10","HighSchoolOrCollege","4032.8232638528725","5866.179874318859"
"1341","1013","23.71749452","Bachelors","4032.8232638528725","5866.179874318859"
"1341","1014","24.61226585","HighSchoolOrCollege","4032.8232638528725","5866.179874318859"
"1341","1015","46.13153421","Graduate","4032.8232638528725","5866.179874318859"
"1341","1016","10","HighSchoolOrCollege","4032.8232638528725","5866.179874318859"
"1734","1017","47.42795226","Bachelors","1585.82959599484","6956.274228255146"
"1734","1018","10","HighSchoolOrCollege","1585.82959599484","6956.274228255146"
"1734","1019","66.45592585","Bachelors","1585.82959599484","6956.274228255146"
"1734","1020","25.29102034","Bachelors","1585.82959599484","6956.274228255146"
"1735","1021","13.05526647","HighSchoolOrCollege","1228.3633247963812","5592.86911075103"
"1735","1022","28.13471974","Low","1228.3633247963812","5592.86911075103"
